,,,1. INBOUND TOURISM: Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World Tourism Organization (2023), UNWTO Tourism Statistics Database, Madrid, data updated on 24/11/2023. More information:
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.unwto.org/tourism-statistics/tourism-statistics-database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0,208-0,DENMARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 2017 and 2019: change of methodology.
2/ New accommodation coverage from 2000. New methodology from 2004, 2005, 2011, 2014 and 2017. 2017 break in the series: shared economy platforms are included. Including non-commercial tourism. 2019: change of methodology.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.1,208-1.1,,,Total arrivals,,,Thousands,1/,VF,..,..,..,..,..,..,..,..,"21,119","22,054","26,927","26,936","27,138","26,870","26,571","26,730","25,811","26,402","26,516","28,070","28,209","28,692","30,736","30,801","32,065","16,031","18,372","31,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.2,208-1.2,,,,Overnights visitors (tourists),,Thousands,2/,TCE,..,"2,125","2,158","2,073","2,023","3,535","3,684","3,436","3,474","4,421","9,178","9,256","9,284","9,016","8,547","8,744","7,864","8,443","8,557","10,267","10,424","10,781","12,426","12,749","14,725","6,229","7,555","14,190",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.3,208-1.3,,,,Same-day visitors (excursionists),,Thousands,1/,,..,..,..,..,..,..,..,..,"17,645","17,633","17,749","17,680","17,854","17,854","18,024","17,986","17,947","17,959","17,959","17,803","17,785","17,911","18,310","18,052","17,340","9,802","10,817","17,340",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1.4,208-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,363,404,193,305,293,409,374,548,548,718,681,607,619,619,470,445,571,647,711,990,1,39,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0,262-0,DJIBOUTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1.1,262-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1.2,262-1.2,,,,Overnights visitors (tourists),,Thousands,,THS,21,20,20,21,21,20,22,23,23,26,30,40,40,54,58,51,56,60,63,..,..,..,133,142,167,75,114,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1.3,262-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1.4,262-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0,212-0,DOMINICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.1,212-1.1,,,Total arrivals,,,Thousands,,VF,203,261,299,312,280,312,276,208,254,466,381,465,437,468,608,595,418,348,311,370,358,356,230,199,322,140,66,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.2,212-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,60,63,65,66,74,70,66,69,73,80,79,84,81,81,75,77,76,79,78,82,75,78,72,63,90,22,15,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.3,212-1.3,,,,Same-day visitors (excursionists),,Thousands,,,143,198,234,246,206,242,210,139,181,387,303,381,356,387,533,519,342,269,233,289,283,278,158,136,232,118,51,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1.4,212-1.4,,,,,"of which, cruise passengers",Thousands,,,135,193,231,245,202,240,208,137,177,384,302,380,355,386,532,518,341,267,231,287,281,277,157,134,230,118,51,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,214-0,DOMINICAN REPUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Including nationals residing abroad.
2/ Arrivals by air only.
3/ All arrivals by sea.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.1,214-1.1,,,Total arrivals,,,Thousands,1/,VF,"1,806","2,037","2,482","2,702","2,932","3,161","3,090","3,058","3,680","3,907","3,981","4,268","4,365","4,455","4,489","4,478","4,654","4,901","5,114","5,576","6,129","6,769","7,296","7,551","7,550","2,748","5,327","8,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.2,214-1.2,,,,Overnights visitors (tourists),,Thousands,2/,TF,"1,776","1,926","2,211","2,309","2,649","2,978","2,882","2,811","3,282","3,450","3,691","3,965","3,980","3,980","3,992","4,125","4,306","4,563","4,690","5,141","5,600","5,959","6,188","6,569","6,446","2,405","4,994","7,163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.3,214-1.3,,,,Same-day visitors (excursionists),,Thousands,,,30,111,271,393,283,183,208,247,398,457,290,303,385,475,497,353,348,338,424,435,529,809,"1,108",982,"1,104",343,333,"1,325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,1.4,214-1.4,,,,,"of which, cruise passengers",Thousands,3/,,30,111,271,393,283,183,208,247,398,457,290,303,385,475,497,353,348,338,424,435,529,809,"1,108",982,"1,104",343,333,"1,325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,218-0,ECUADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.1,218-1.1,,,Total arrivals,,,Thousands,1/,VF,440,494,529,511,518,627,641,683,761,819,860,841,937,"1,005",968,"1,047","1,141","1,272","1,364","1,695","1,676","1,569","1,806","2,535","2,108",507,669,"1,265",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.2,218-1.2,,,,Overnights visitors (tourists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.3,218-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1.4,218-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,0,818-0,EGYPT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1.1,818-1.1,,,Total arrivals,,,Thousands,,VF,"3,133","3,896","3,961","3,454","4,797","5,506","4,648","5,192","6,044","8,104","8,608","9,083","11,091","12,835","12,536","14,731","9,845","11,532","9,464","9,878","9,328","5,399","8,292","11,346","13,026","3,677","7,998","11,724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1.2,818-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,"2,871","3,528","3,657","3,213","4,490","5,116","4,357","4,906","5,746","7,795","8,244","8,646","10,610","12,296","11,914","14,051","9,497","11,196","9,174","9,628","9,139","5,258","8,157","11,196","12,876","3,619","7,967","11,625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1.3,818-1.3,,,,Same-day visitors (excursionists),,Thousands,,,262,308,304,241,307,390,291,286,298,309,364,437,481,540,622,680,348,336,291,250,189,141,136,151,151,58,31,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,1.4,818-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0,222-0,EL SALVADOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.1,222-1.1,,,Total arrivals,,,Thousands,,VF,..,..,..,..,..,867,804,885,798,"1,030","1,306","1,501","1,720","1,875","1,482","1,606","1,634","1,738","1,822","1,886","1,973","2,052","2,247","2,536","2,639",707,"1,436","2,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.2,222-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,235,283,387,542,658,795,735,798,720,951,"1,127","1,279","1,339","1,385","1,091","1,150","1,184","1,255","1,283","1,345","1,402","1,434","1,556","1,677","1,766",549,"1,219","1,891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.3,222-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,72,69,87,78,79,179,222,381,490,391,456,450,483,539,541,571,618,691,858,873,217,217,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,1.4,222-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,1,2,2,2,..,2,7,..,..,..,..,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,0,226-0,EQUATORIAL GUINEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.1,226-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.2,226-1.2,,,,Overnights visitors (tourists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.3,226-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,1.4,226-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,0,232-0,ERITREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.1,232-1.1,,,Total arrivals,,,Thousands,1/,VF,315,417,410,188,57,70,113,101,80,87,83,78,81,70,79,84,107,129,141,119,114,142,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.2,232-1.2,,,,Overnights visitors (tourists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.3,232-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.4,232-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0,233-0,ESTONIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Based on mobile positioning data by the Bank of Estonia and Positium LBS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.1,233-1.1,,,Total arrivals,,,Thousands,1/,VF,"2,111","2,444","2,618","2,909","3,181","3,310","3,230","3,253","3,378",..,..,..,..,"3,828","3,834","4,369","4,907","5,007","5,737","5,804","5,696","5,942","6,145","6,033","6,103","1,695","1,310","3,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.2,233-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,530,665,730,825,950,"1,220","1,320","1,362","1,462","1,750","1,917","1,940","1,900","2,222","2,180","2,511","2,823","2,957","3,111","3,160","2,961","3,131","3,244","3,226","3,336","1,023",808,"2,166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.3,233-1.3,,,,Same-day visitors (excursionists),,Thousands,1/,,"1,580","1,779","1,889","2,084","2,231","2,090","1,910","1,891","1,916",285,307,313,295,"1,606","1,654","1,858","2,084","2,050","2,626","2,644","2,735","2,811","2,901","2,807","2,766",673,502,"1,331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,1.4,233-1.4,,,,,"of which, cruise passengers",Thousands,,,37,44,50,92,106,109,132,118,175,285,307,313,295,378,416,392,436,425,509,470,506,510,564,638,660,0,63,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,0,748-0,ESWATINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1.1,748-1.1,,,Total arrivals,,,Thousands,,VF,..,"1,337","1,635",986,"1,253","1,151","1,312","1,371","1,543",..,"1,182","1,200","1,230","1,186","1,344","1,343","1,328","1,278","1,299","1,325","1,256","1,279","1,343","1,277","1,226",345,211,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1.2,748-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,300,315,269,284,289,281,283,256,461,459,837,873,869,756,908,868,879,888,968,939,873,947,921,782,680,194,170,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1.3,748-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,345,327,361,430,436,475,449,390,331,386,383,332,422,496,546,152,40,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,1.4,748-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0,230-0,ETHIOPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals through all ports of entry; including nationals residing abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.1,230-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.2,230-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,103,109,139,112,115,136,148,156,180,184,227,330,358,383,427,468,523,597,681,770,864,871,933,849,812,271,518,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.3,230-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.4,230-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0,242-0,FIJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Excluding nationals residing abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.1,242-1.1,,,Total arrivals,,,Thousands,,VF,476,534,547,499,544,434,446,461,451,513,547,..,542,627,605,692,734,741,769,781,869,963,"1,027","1,058",969,168,32,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.2,242-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,318,340,359,371,410,294,348,398,431,504,545,549,540,585,542,632,675,661,659,693,755,792,843,870,894,147,32,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.3,242-1.3,,,,Same-day visitors (excursionists),,Thousands,,,158,194,188,128,134,140,98,63,20,9,2,..,2,42,63,60,59,80,110,88,114,171,184,188,75,21,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,1.4,242-1.4,,,,,"of which, cruise passengers",Thousands,,,18,17,12,18,14,10,7,6,20,9,2,..,2,42,63,60,59,80,110,88,114,171,184,188,75,21,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,0,246-0,FINLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1998- 2012: Border Interview survey. Note: the survey was cancelled at the end of 2012.
2/ 1995-1997, 2013-2019: Non-resident tourists staying in all types of accommodation establishments. Accommodation survey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1.1,246-1.1,,,Total arrivals,,,Thousands,1/,VF,..,..,..,"3,432","3,363","3,789","4,252","4,687","4,527","4,854","5,038","5,345","5,736","6,072","5,695","6,182","7,260","7,636",..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1.2,246-1.2,,,,Overnights visitors (tourists),,Thousands,1/ 2/,TF,"1,779","1,724","1,832","2,644","2,454","2,714","2,826","2,875","2,601","2,840","3,140","3,375","3,519","3,583","3,423","3,670","4,192","4,226","2,797","2,731","2,622","2,789","3,180","3,224","3,290",896,807,"2,127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1.3,246-1.3,,,,Same-day visitors (excursionists),,Thousands,1/,,..,..,..,788,909,"1,075","1,426","1,812","1,926","2,014","1,898","1,970","2,217","2,489","2,272","2,512","3,068","3,410",..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,1.4,246-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,0,250-0,FRANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ 1985-2003: estimates based on surveys at national borders.
From 2004 source: ""Banque de France"". Non resident visitor survey (""EVE""). From 2019: INSEE calculations and estimates.
Estimates reproducing the 2020 breakdown applying it to 2021.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1.1,250-1.1,,,Total arrivals,,,Thousands,,VF,..,"148,263","157,551",..,..,..,..,..,..,"190,282","185,829","193,882","193,319","193,571","192,369","189,826","196,595","197,522","204,410","206,599","203,302","203,042","207,274","211,998","217,877","117,109","141,297",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1.2,250-1.2,,,,Overnights visitors (tourists),,Thousands,,TF,"60,033","62,406","66,591","70,109","73,147","77,190","75,202","77,012","75,048","74,433","74,988","77,916","80,853","79,218","76,764","76,647","80,499","81,980","83,634","83,701","84,452","82,682","86,758","89,322","90,914","41,684","48,395",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1.3,250-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,"85,857","90,960",..,..,..,..,..,..,"115,849","110,841","115,966","112,466","114,353","115,605","113,179","116,096","115,543","120,776","122,898","118,851","120,360","120,516","122,676","126,963","75,424","92,902",..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,1.4,250-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0,254-0,FRENCH GUIANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Survey at Cayenne-Rochambeau airport on departure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1.1,254-1.1,,,Total arrivals,,,Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1.2,254-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,..,..,..,68,70,..,65,65,..,..,95,..,109,..,83,..,..,..,..,..,87,96,111,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1.3,254-1.3,,,,Same-day visitors (excursionists),,Thousands,,,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1.4,254-1.4,,,,,"of which, cruise passengers",Thousands,,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0,258-0,FRENCH POLYNESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1/ Arrivals by air only; excluding nationals residing abroad. 2000: the figure of 252,200 was estimated by the “Institut de la Statistique (ISPF)"".",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.1,258-1.1,,,Total arrivals,,,Thousands,,VF,186,184,201,211,236,..,..,..,..,..,..,..,243,227,190,179,196,210,214,228,239,241,254,260,282,89,95,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.2,258-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,172,164,180,189,211,252,228,189,213,212,208,222,218,196,160,154,163,169,164,181,184,192,199,216,237,77,83,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.3,258-1.3,,,,Same-day visitors (excursionists),,Thousands,,,14,20,21,22,25,..,..,..,..,..,..,..,25,31,30,25,33,41,50,48,55,49,55,44,45,12,12,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.4,258-1.4,,,,,"of which, cruise passengers",Thousands,,,8,9,9,7,11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0,266-0,GABON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Arrivals by air only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.1,266-1.1,,,Total arrivals,,,Thousands,,VF,203,217,247,274,262,230,236,269,234,351,526,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.2,266-1.2,,,,Overnights visitors (tourists),,Thousands,1/,TF,125,145,167,195,178,155,169,208,222,244,269,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.3,266-1.3,,,,Same-day visitors (excursionists),,Thousands,,,75,70,75,72,76,70,65,60,12,107,257,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.4,266-1.4,,,,,"of which, cruise passengers",Thousands,,,3,2,5,7,8,5,2,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,0,270-0,GAMBIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Arrivals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/ Including nationals residing abroad. Data until 2014: arrivals by air only.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
